commentId,"movieName","comment","sentenceSegment","wordSegment",star,"commenter","commentTime"
12126,NULL,NULL,NULL,"配乐 惊 到 我 了
整 场 下来 感觉 就 像 一个 大 杂烩 拼凑 出 的 搞笑 的 剧情
以 中年 大叔 的 意淫 为 主线
发生 许多 有趣 滑稽 的 事情
有点 俗
不过 就 看看
感觉 比 驴得水 好 点",-1,NULL,NULL
12127,NULL,NULL,NULL,"这种 翻拍 可以 呢
别 说 看 过 红衣 女郎 的 了
听 过 的 都 少 之 又 少
笑点 还是 很 足 的
话说 佟掌柜 还是 挺 有 女神 经范 的
哈哈",1,NULL,NULL
12129,NULL,NULL,NULL,"三星 吧
头尾 差
尤其 是 开头 的 强行 搞笑 我 都 尴尬 死 了
一点 不 好笑
还有 就 是 做梦 的 转换 太 生硬
主体 么 喜剧 效果 还是 有 的
随便 看看",0,NULL,NULL
12130,NULL,NULL,NULL,"我 为啥 要 为 一个 中年 怂男的性 幻想 买 单",-1,NULL,NULL
12133,NULL,NULL,NULL,"直男癌 电影
2分 给 佟湘玉 吧",-1,NULL,NULL
12136,NULL,NULL,NULL,"笑 惨 了
从头 笑 到 尾",1,NULL,NULL
12137,NULL,NULL,NULL,"全片 尿点
无聊 的 搞笑 梗
一 颗 星 是 给 闫妮 的
另 一 颗 给 我 的 票钱",-1,NULL,NULL
12138,NULL,NULL,NULL,"其实 就 是 屌丝 男士 的 套路
看 过 屌丝 男士 对 里面 的 剧情 简直 无感
较为 失败 的 一 部 喜剧片
说 他 是 有 教育 意义 吧
蜻蜓点水
自始至终 都 是 围绕 怎么 技巧性 出轨 为 笑点
烂
很 烂",-1,NULL,NULL
12141,NULL,NULL,NULL,"1
9 开心 就 好",1,NULL,NULL
12142,NULL,NULL,NULL,"只能 给 一 星
这 简直 就 三 观 不 正 的 电影
浪子 回头 就 应该 被 原谅 吗
剧情 真 不 咋 滴",-1,NULL,NULL
12148,NULL,NULL,NULL,"借 壳 翻 拍 红衣 女郎
中年 大叔 的 七 年 之 痒",-1,NULL,NULL
12149,NULL,NULL,NULL,"情圣 这部 片子 实际上 以 搞笑 的 姿态 来 反映 现实 生活 中 的 点点滴滴
发人深思
影片 最后 结尾 似乎 在 暗示 有些 人
你 苦苦 追求 的 东西 实际上 不 是 那么 完美
珍惜 当下 的 才 是 最 好 的",1,NULL,NULL
12150,NULL,NULL,NULL,"有 笑点
但是 价值观 不 能 认同",0,NULL,NULL
12151,NULL,NULL,NULL,"打发 时间 看 的 话 绝对
观影 过程 中
笑声 不断 反正 觉得 挺 好 的",1,NULL,NULL
12153,NULL,NULL,NULL,"不 喜欢 这个 结局
颇 有 几 分 向 现实 妥协 的 味道",1,NULL,NULL
12154,NULL,NULL,NULL,"太 讽刺",0,NULL,NULL
12155,NULL,NULL,NULL,"ò
∀
ó",0,NULL,NULL
12156,NULL,NULL,NULL,"还 不错",1,NULL,NULL
12157,NULL,NULL,NULL,"主要 看 李成敏 的 发型",-1,NULL,NULL
12158,NULL,NULL,NULL,"主要 看 李成敏 的 发型",-1,NULL,NULL
12159,NULL,NULL,NULL,"有 很多 笑点
蛮 好笑 的
不过 也 能够 引人深思 的",1,NULL,NULL
12161,NULL,NULL,NULL,"你们 是 怎么 看 的
为什么 我 看 不 了",0,NULL,NULL
12162,NULL,NULL,NULL,"岁末 年终
热闹 的 喜剧片 总是 比较 讨 喜
除了 略微 三 观 不 正 以外
算是 迎合 院线 的 电影
轻松 恶 搞
纯粹 消遣",0,NULL,NULL
12164,NULL,NULL,NULL,"奔 着 闫妮 去 的
论 好 兄弟 的 重要性",0,NULL,NULL
12165,NULL,NULL,NULL,"什么 破 玩意儿",-1,NULL,NULL
12166,NULL,NULL,NULL,"只有 搞笑
只 会意 淫 的 男主
何来 称得上 情圣
看 得 女生 愤怒
男生 尴尬
渣男 高潮",0,NULL,NULL
12168,NULL,NULL,NULL,"前 半 部分 故事 情节 还 行
后 半 部分 不知所云
结尾 没 get 到点",0,NULL,NULL
12170,NULL,NULL,NULL,"一 分 给 闫妮",-1,NULL,NULL
12172,NULL,NULL,NULL,"还 可以
反映 的 比较 现实
引人深思",1,NULL,NULL
12173,NULL,NULL,NULL,"有 笑点
但 没有 生硬 的 为 笑 而 笑
人 到 中年
原本 熟悉 的 人 和 生活 成 了 自己 乏味 生活 的 借口 和 理由
想 要 通过 怦然心动 找到 年轻 的 活力
回过 头 才 发现 自己 的 身 和 心 其实 还是 喜欢 原本 的 人 和 物
玩 了 一 圈
最后 还是 要 回家 的
",1,NULL,NULL
12174,NULL,NULL,NULL,"直男癌",-1,NULL,NULL
12176,NULL,NULL,NULL,"凑凑 合合
爆米花 电影
但是 最近 电影院 放映 的 电影
也 就 这部 充其量 能 看
其他 电影 看 了 估计 连 爆米花 都 吃 不 下",0,NULL,NULL
12177,NULL,NULL,NULL,"去 电影院 路上 和 老婆 闹 别扭
她 扭头 就 走
我 也 没 追 她
自己 一个 人 看 了 这 电影
或许 开开心 心 一起 看
心情 好 会 觉得 更 好笑 一点
撸点
笑点 是 不少
故事 还是 比较 松散
最后 为啥 导致 想 通 了
还是 无奈 意犹未尽
难道 要 观众 自己 体会",1,NULL,NULL
12181,NULL,NULL,NULL,"挺 好看 的 啊
分 怎么 不 高 啊
以为 是 烂片 结果 还 不错
7 分 左右 没 问题",1,NULL,NULL
12182,NULL,NULL,NULL,"想 知道 看 完 这个 电影 的 女生 走 出 影院 的 时候 真的 开心 吗
心心念念 经营 的 貌似 和谐 的 家庭
却 被 男人 看做 坟墓
貌似 好多 观影 的 男人 都 蛮 认同",-1,NULL,NULL
12184,NULL,NULL,NULL,"国产 剧 里 还 算 能 坚持 看 完 的 剧
典型 直男癌
问题 最 大 的 是 编剧
剧本 不 完整
笑点 整体 看来 就 是 一 部 大 小品
如果 没事 打发 时间 可以 去 电影院 看看",0,NULL,NULL
12187,NULL,NULL,NULL,"还是 挺 搞笑 的
一般般",0,NULL,NULL
12189,NULL,NULL,NULL,"就 冲 着 喜剧 元素
也 值得 一 看",1,NULL,NULL
12190,NULL,NULL,NULL,"什么 东西 啊
难看 死 了",-1,NULL,NULL
12193,NULL,NULL,NULL,"片子 讲述 中年 的 ta 生活 像 一潭死水
为 寻找 多巴胺
激活 荷尔蒙 为由
践踏 底线 寻求 刺激 最终
结局 大团圆
出轨者 并 没有 付出 代价
感觉 片子 为 出轨者 开脱
为 忠诚 的 人 洗 脑
期待 值 太 高
看 完
不 喜欢",-1,NULL,NULL
12196,NULL,NULL,NULL,"56",0,NULL,NULL
12198,NULL,NULL,NULL,"周六 加班 后
睡 了 一 觉
醒来 去 看 了 个 午夜场
跟着 一 批 情侣 放肆 大笑
散场 后 满足 又 孤独 的 走 回家",1,NULL,NULL
12199,NULL,NULL,NULL,"有 洞察
我 觉得 挺 好
由于 评分 偏 低
故此 多 一 星",1,NULL,NULL
12201,NULL,NULL,NULL,"极为 演员 的 表演 还是 不错 的
女主 在 片子 里 很 有 女神 的 感觉
年底 乐嗬 乐嗬 挺 好 的
看 电影 就 是 看 电影
别 总是 上纲上线 的
好评",1,NULL,NULL
12202,NULL,NULL,NULL,"很 一般 的 说",-1,NULL,NULL
12204,NULL,NULL,NULL,"把 他 单纯 当 喜剧 看
我 笑 出 声 了 不过
至于 三 观
我 很 不 喜欢",0,NULL,NULL
12205,NULL,NULL,NULL,"别 带 女朋友 去 看 啊
千万 别 带 啊啊 啊啊",0,NULL,NULL
12208,NULL,NULL,NULL,"嗯
作为 搞笑 喜剧片
还是 挺 搞笑 的",0,NULL,NULL
12209,NULL,NULL,NULL,"1",-1,NULL,NULL
12211,NULL,NULL,NULL,"电影 确实 有 很多 笑料
不过 喜剧 电影 终归 不 能 理性 分析
不 能 讲 事实 摆 道理
女 上司 老婆 傻白 甜 无 脑
四 大 男主 脑子 也 缺 根弦
终究 不 能 指望 它 宣扬 神马 正能量
让 男人 哈哈 一 笑
意淫 一下 就 可以 了
其实 印象 最 深 的 是 韩国 妹子
看 完 立马 搜 微博 加关
又 可以 让 我 意淫 一 段 时间 了",0,NULL,NULL
12212,NULL,NULL,NULL,"很 搞笑
但 看到 中间 有点 难受
一个 男人 有 家庭
事业
为 追求 心动
屡次 触碰 到 出轨 的 边缘
也 很 幸运
遇到 一 群 知心 相伴 的 朋友
最后 是 一个 很 美好 的 结局",1,NULL,NULL
12215,NULL,NULL,NULL,"在 繁忙 工作 后 去 电影院 一 桶 爆米花 两 杯 可乐 得 首选
没有 那么 多 调理
没有 复杂 的 逻辑
笑点 很多
两 个 人 大声 的 笑 着
听 着 同 房间 的 人 在 轻声 的 吐槽
生活
这么 简单 点 挺 好",1,NULL,NULL
12217,NULL,NULL,NULL,"我 不 喜欢 男主
是 啊
男生 会 有 心动 和 猎艳 的 机会
但是 明明 有 了 家庭
还 去 动 歪 心思
这个 不 负责
不 喜欢 这样 的",0,NULL,NULL
12219,NULL,NULL,NULL,"没什么 水准",-1,NULL,NULL
12220,NULL,NULL,NULL,"烂片",-1,NULL,NULL
12221,NULL,NULL,NULL,"看 完 了
也 笑 了
但 还是 想 说 三 观 不 正
为什么 男人 出轨 未遂 恨不得 要 观众 集体 鼓掌
有 出轨 的 想法 也 是 一 种 变相 出轨 啊
说到底
还是 万恶 的 男权 社会",-1,NULL,NULL
12222,NULL,NULL,NULL,"不得不 说
优优 是 真 的 美
笑点 很 足",0,NULL,NULL
12225,NULL,NULL,NULL,"挺 搞笑 的
铁哥 们 无 所 不 用 其 极 也 要 互相 帮助",1,NULL,NULL
12226,NULL,NULL,NULL,"肖央 的 搞笑 能力 已经 可以 和 沈腾 相比 了
虽然 我 是 个 硬 科幻迷
但 丝毫 不 因为 这 是 低 内涵 商业 电影 而 放弃 观看
剧情 延伸 杂乱
带有 情色 的 意思
但 也许 目前 内地 的 喜剧 电影 若是 无肉点
无 笑点
那 票房 一定 也 无 亮点",1,NULL,NULL
12228,NULL,NULL,NULL,"我 只 想 说
为什么 要 拍 这种 给 公众
不 知道 要 有 人性 纯洁 保护 意识 吗
很多 丑事 私下 解决 就 好
干 嘛 放 上来 让 大家 议论",-1,NULL,NULL
12230,NULL,NULL,NULL,"恶俗",-1,NULL,NULL
12231,NULL,NULL,NULL,"一 部 社会主义 主旋律 电影
中年 男人 对 心动 的 感觉 YY 下 就 得 了 还是 家庭 最 重要 哦
事业有成 财貌 双 全 的 中年 女性 只要 有人 追 谁 都 行
三星 给 哥们 间 的 革命 友谊
团队 作战 还是 比 一个 人 强",0,NULL,NULL
12233,NULL,NULL,NULL,"挺 搞笑 的",0,NULL,NULL
12234,NULL,NULL,NULL,"喜剧片 自 带 观众
听说 好笑 才 去 看 的
情节 有些 老套 但 不 妨碍 让 人 觉得 好笑
一般 的 喜剧片 吧",0,NULL,NULL
12235,NULL,NULL,NULL,"前面 还 挺 好笑 的 后面 就 有点 太 刻意 的 搞笑 了",-1,NULL,NULL
12237,NULL,NULL,NULL,"还 可以",1,NULL,NULL
12238,NULL,NULL,NULL,"不如 看 综艺",-1,NULL,NULL
12240,NULL,NULL,NULL,"虽然 算 不 上 什么 特别 出彩 的 影片
但是 对比 了 一下 同期 的 景甜 大战 哥斯拉 成龙 不 知道 在 讲 什么 飞虎 还是 可以 的
那么 问题 来 了
如果 这部 电影 换 成 讲 女性 想方设法 出轨
那 还 能 被 拍 成 喜剧 吗
所以 你 看 喽
很 明显 的 男权 社会
长大 以后 的 我 也 慢慢 开始 懂 了
想 要 依赖 一 份 情感
却 时刻 提醒 自己 要 独立",1,NULL,NULL
12244,NULL,NULL,NULL,"被 骗
还 以为 是 星爷 的 情圣 呢",-1,NULL,NULL
12248,NULL,NULL,NULL,"本 以为 迟到
但 影院 在 搞跨年
倒是 第一 次 在 影城 里 跨 年
很 激动
情圣 实实在在 是 2017年 的 第一 部 电影
满屏 笑点
肖央 的 演出 很 精彩
第一 天 笑 的 很 开心
哈哈 哈哈",1,NULL,NULL
12249,NULL,NULL,NULL,"一个 处于 中年 危机 的 男子 的 意淫 狂想曲
和 夏洛特 烦恼 一样
毫无 内涵
男子 不管 是 精神 还是 肉体 出轨
最终 都 会 回归 家庭
然而 那个 意淫 的 女神 却 总是 要 强加 一个 不 那么 好 的 身份
让 这 段 经历 的 始末 显得 没 那么 可恶
笑果 不错
但是 完全 是 因为 自己 脱离 不 那种 低级 趣味",-1,NULL,NULL
12251,NULL,NULL,NULL,"笑点 挺 多 的
看 得 还 挺 开心
喜剧 一 笑 了 之 就 行 吧
要 深度 去 看 别的 电影 就 是
喜剧 看出 一 堆 事儿 还 扯 到 别的 方面 也 是 闲 的 蛋疼",1,NULL,NULL
12256,NULL,NULL,NULL,"笑点 有 一些
尴尬症 也 很多
现在 长篇 小品 都 可以 上 大 屏幕 了",-1,NULL,NULL
12257,NULL,NULL,NULL,"出轨 有理
三 观 不 正",-1,NULL,NULL
12258,NULL,NULL,NULL,"本片 确实 直男癌
全程 心疼 肖翰 老婆 一万 点
不 去 讲 三 观 正 不 正
单 从 生活 角度 来说 我 想起 一 句 话 讲 男主 挺 合适
我 有 老婆 有 孩子 但 我 真 喜欢 那个 女孩
一 部 精神 出轨
身体 却 出轨 未遂 的 俗片",0,NULL,NULL
12259,NULL,NULL,NULL,"说 好笑 吧
还是 挺 乐 嗬 的
就 是 看 着 闹听
闫妮 演 的 很 好
可是 这个 角色 定位 有点儿 奇怪 吧
公司 女主 管用 得 着 这样
还有 这 里面 的 婚姻
看 的 让 人 心寒 啊
你 要是 说 反讽 那 就 当 我 没 说",-1,NULL,NULL
12261,NULL,NULL,NULL,"电影 很 搞笑
电影 开头 的 第一 个人 竟然 是 邓超
很 是 惊喜
还 以为 他 也 是 主演 的
没 想到 出场 还 没 到 10 分钟
就 死 了 在 影院 观看 这部 电影 很 有 氛围
几乎 是 全程 笑声 不断
剧情 在 某些 方面 有些 少儿 不宜
真 不 知道 那些 带 着 孩子 来 看 这部 剧 是 怎么 想 的",1,NULL,NULL
12264,NULL,NULL,NULL,"有些 电影 能 让 自己 笑 就 好
至于 想 表达 什么
就 无所谓 了",0,NULL,NULL
12265,NULL,NULL,NULL,"细腻 不 虚伪 很 好笑
这 是 我 喜欢 这部 电影 的 原因
而 从 国产 喜剧 类型 片 的 角度
又 不仅 于 此
何况 本片 的 插曲 也 都 非常 好听
肖瀚 逃离 妻子 质询
被 狐朋狗友 带走 后
走 在 城市 街道 上
背景 音乐 是 Hang
Me
Oh
Hang
Me
他 走向 的 是 优优 所在 的 酒店
很 贴 合 呢",1,NULL,NULL
12266,NULL,NULL,NULL,"反正 我 现在 没事 就 想 喊 오빠
보고싶어 요",1,NULL,NULL
12270,NULL,NULL,NULL,"负 能量 太 多
虽然 最后 主角 改邪归正
想 要 照顾 家庭
可是 只 占据 了 电影 短短 几 分钟
根本 无法 打动 人心
感觉 是 在 侮辱 女性 智商
凭 什么 男人 在 外 胡闹
回家 认 个 错
女人 就要 忍气吞声 地 原谅
剧情 太 low
各种 不忍 直视 的 镜头
只 为了 博取 某些 大众 眼球",-1,NULL,NULL
12271,NULL,NULL,NULL,"昏昏欲睡
让 人 想起 韩国 喜剧 电影",0,NULL,NULL
12272,NULL,NULL,NULL,"想 看 剧情 逻辑 的 可以 忽略 此片
喜欢 麻花 的
喜欢 喜剧 的
喜欢 纯乐嗬
哈哈 一 笑 的
一定 要 看 哦
据说 每个 电影院 都 有 一个 笑 的 声音 最 不 合群 的",1,NULL,NULL
12273,NULL,NULL,NULL,"笑料 不 够 自然
有些 情节 梗 有点 乱
闫妮
肖央 表演 出彩
男主 的 神态 和 公司 某 领导 太 像
老是 让 我 出 戏
人 到 中年
想 要 玩 心跳
褪 去 了 荷尔蒙 气息 的 枕边 人 换 做 动人 浪漫 的 高挑 模特
奈何 最后 还 不 知道 谁 玩 谁 呢",0,NULL,NULL
12276,NULL,NULL,NULL,"浪费 时间",-1,NULL,NULL
12278,NULL,NULL,NULL,"说实话
笑 不 出来",1,NULL,NULL
12282,NULL,NULL,NULL,"全程 爆笑
不错 的 电影",1,NULL,NULL
12284,NULL,NULL,NULL,"2 星 给 不 尴尬 的 笑点
身体 像 蓝胖友 的 肖央 和 成熟 美丽 性感 的 闫妮
扣 掉 的 3 星
给 嗬嗬哒 的 直男癌
还有 玩归玩
最后 还是 要 回归 家庭 的 扭曲 三 观",-1,NULL,NULL
12285,NULL,NULL,NULL,"讲 几 个 丑 男人 怎么 骗 开 自己 老婆 搞 婚外情 的 垃圾片
无 道德 无 演技 无 剧情 真是 烂 片中 的 极品",-1,NULL,NULL
12286,NULL,NULL,NULL,"里面 的 那个 美女 真 的 美 到 我 了
绝色",1,NULL,NULL
12289,NULL,NULL,NULL,"挺 搞笑 的
轻松 一点 就 好",0,NULL,NULL
12293,NULL,NULL,NULL,"竟然 很 搞笑
但 内容 略",1,NULL,NULL
12294,NULL,NULL,NULL,"难看 的 要 死 啊",-1,NULL,NULL
12295,NULL,NULL,NULL,"拍 出 了 男人 的 中年 的 态度",1,NULL,NULL
12297,NULL,NULL,NULL,"完全 就 是 一 部 商业性 喜剧
不用 烧 脑 看
细究 确实 三 观 不 正
但是 明显 就 是 一 部 yy 电影
而且 我 看 得 很 轻松 欢快
对于 我 来说 比 很多 想 讲 道理 讲 不 清 立意 深刻 看 不 懂 的 更 让 我 接受
没有 很 高 的 层次 但是 也 没有 被 大家 骂 得 那么 不堪
喜剧片 和 谐点 看 也 无妨 吧",0,NULL,NULL
12300,NULL,NULL,NULL,"轻松 搞笑 的 一 部 影片
小沈阳 的 演技 有 很 大 得 突破
克拉拉 作为 女 一 把 男人 幻想 的 女人 演绎 的 什么 到位
片中 的 笑点 不 短
是 一 部 放松 休闲 的 好 影片",1,NULL,NULL
12302,NULL,NULL,NULL,"男人 就 像 一 匹 被 驯服 的 野马
内心 始终 向往 草原
但 最终 还是 得 回到 马厩
吃 着 熟悉 的 草料
所以 请 松松 你家 马儿 的 皮带
是 你家 的 永远 不 会 跑 远",1,NULL,NULL
12303,NULL,NULL,NULL,"中国 电影 是 该 加入 分级 制度 了
这种 三观 不 正 的 片子 竟然 还有 人 带 小孩子 来 看",1,NULL,NULL
12305,NULL,NULL,NULL,"低俗
性 喜剧",0,NULL,NULL
12306,NULL,NULL,NULL,"这 也 算 情圣",-1,NULL,NULL
12308,NULL,NULL,NULL,"其实 我 觉得 并 不 是 三 观 不 正
和 三 观 无关
仅仅 反应 的 是 真实
南柯一梦
最终 回归 现实
谁 没 有些 小 幻想
小意淫
无聊 的 生活 之中
遇见 一个 还 能 心动 的 人 也 不 容易
男主 日复一日 重复 的 生活
最终 从 梦 中 醒来 才 懂 什么 是 重要 的 珍贵 的
现实 终归 是 现实
承担 起 自己 对 家庭 的 责任 才 是 男人 应该 做 的",1,NULL,NULL
12309,NULL,NULL,NULL,"强行 扭转 的 结局
好 生硬",-1,NULL,NULL
12311,NULL,NULL,NULL,"现在 这 喜剧 越来越 没 内涵 了
有 一 种 用 点名 的 方式 留住 学生 听课 的 感觉",0,NULL,NULL
12314,NULL,NULL,NULL,"其实 还 挺 好 的
名字 扣 分 了",1,NULL,NULL
12315,NULL,NULL,NULL,"说 价值观 和 电影 能量 导向 的
不过 是 明明 知道 生活 欺骗 自己
还 不 愿意 醒来 的 人
一个 中年 男人 的 情感 危机
一个 男人 没有 付出 行动 的 出轨
大部分 男人 都 一样
不过 是 春梦 一 场
肖翰 还是 回归 了 家庭
结尾 的 狂欢 舞蹈
其实 是 一 种 无奈 和 悲凉",1,NULL,NULL
12316,NULL,NULL,NULL,"我国 也 开始 拍 中年 危机 了
但 不 像 高晓松 所 言 key 不 在 孩子
在 成本 过 高
还是 应 了 华夏 几千 年 来 的 实用主义
小品 演员 演 电影 游刃有余
此风 可 涨
也 是 对 现行 卖 热度 网红 明星 的 警示 吧",1,NULL,NULL
12317,NULL,NULL,NULL,"观后感
婚外情 宣扬片",-1,NULL,NULL
12319,NULL,NULL,NULL,"挺 不错 的
值得 一 看",1,NULL,NULL
12321,NULL,NULL,NULL,"有 搞笑
也 有 温情",1,NULL,NULL
12324,NULL,NULL,NULL,"剧情 的确 是 非常 老套
但 至少 演员 们 演技 都 还 在线
看 的 不 算 尴尬
比 一些 zhiqingchun
baiduren 好 很多",0,NULL,NULL
12328,NULL,NULL,NULL,"克拉拉 的 身材 跟 颜值 撑 了 整 部 剧",1,NULL,NULL
12329,NULL,NULL,NULL,"好看",1,NULL,NULL
12330,NULL,NULL,NULL,"水床 好 舒服",0,NULL,NULL
12332,NULL,NULL,NULL,"烂片 一个",0,NULL,NULL
12333,NULL,NULL,NULL,"还 挺 好看 的
闫妮 演技 越来越 好 了
妥妥 的 女神 范
笑料 很 足
不 会 感觉 很 尴尬
肖央 的 幽默感 得到 十分 的 表现",1,NULL,NULL
12335,NULL,NULL,NULL,"用 错 进 错 出 的 手法 给 观众 以 搞笑 体验
笑果 不俗
还 略带 一些 触动
反应 一些 现实
最终 回归 正统 的 结局 也 算 恰到好处
并 没有 过多 拖泥带水
整体 还 算 满意
超出 一些 预期",1,NULL,NULL
12337,NULL,NULL,NULL,"一星 给 乔杉 和 小沈阳
一 星 给 闫妮
一星 给 艾伦 的 小鸡 豆豆 就 点 你
还有 一 星 给 剩下 的",1,NULL,NULL
12340,NULL,NULL,NULL,"看 了 很 恶心
尴尬",-1,NULL,NULL
12341,NULL,NULL,NULL,"一 晚上 一直 没 停 的 在笑
很 逗
男主 精神 出轨 虽然 渣 可 让 人 恨 不 起来
很 同情 他
也 理解 他
但 不 赞同
但 很 羡慕 他 有 那么 一 群 虽然 不 靠谱 但是 很 棒 的 朋友",1,NULL,NULL
12342,NULL,NULL,NULL,"男人 永远 是 失去 过 了
才 懂得 珍惜
才 明白 想 要 什么",1,NULL,NULL
12346,NULL,NULL,NULL,"作为 喜剧
笑点 不 尴尬
但是 剧情 到 最后 都 没有 觉得 拯救 了 无可 救 药 的 男主 的 价值观
好像 回归 家庭 是 迫于 无奈
试想 如果 他 成功 了 呢
如果 呦呦 不 是 大哥 的 人 呢 灵气 逼 人 呦呦 是 不 是 要 上位 了
是 不 是 该 闹 离婚 了
好 的 喜剧 是 能 让 人 受到 启发 的
不 是 没有 道德 底线 的 兄弟 情
和 仓促 悔改 的 乐观 男主",-1,NULL,NULL
12349,NULL,NULL,NULL,"还 算 搞笑
故事 太 俗
闫妮 漂亮
模特 好看",0,NULL,NULL
12352,NULL,NULL,NULL,"只是 把 它 单纯 的 作为 喜剧 电影 来 看
我 笑 了
不止 一 次
就 得 了
看 个 电影 还 想 那么 多 男权 女权 癌不癌 的
累 不 累 啊",1,NULL,NULL
12353,NULL,NULL,NULL,"一直 很 少 写 影评
情圣 可能 触动 了 一点 内心 吧
取材 与 生活 又 高于 生活
真的 很 恶心 肖央 的 精神 出轨
应该 是 任何 女性 都 忍受 不 了 的
但是 生活 中 又 有 多少 男性 没有 过 这种 出轨
单纯 做为 电影 来 看
笑点 还是 蛮 多 的",0,NULL,NULL
12354,NULL,NULL,NULL,"剧情 烂 俗
不过 笑点 还 不错
闫妮 怎么 变 这么 美 了",0,NULL,NULL
12356,NULL,NULL,NULL,"瞎 tm 拍
乱 tm 演
想 给 观众 传递 什么 价值观
全程 黑脸
看 了 一半 就 走 了
又 气愤 又 难过
气愤 在于 这 是 我 小 二十 年 来 看 过 的 最 恶心 最 没 三 观 的 电影
难过 是 在于 电影院 里 一阵 又 一阵 的 笑声
听 不 下去
也 看 不 下去",-1,NULL,NULL
12358,NULL,NULL,NULL,"笑点 满满
从头 笑 到 尾",1,NULL,NULL
12366,NULL,NULL,NULL,"抄袭 外国 的 片子
连 梗 都 是 一样 的",0,NULL,NULL
12368,NULL,NULL,NULL,"代 乐乐 电影 演 的 比 小品 好
艾伦 还是 呆 萌 的 样子
乔杉 演技 太 浮夸
闫妮 的 角色 太 像 一 仆 二 主
没 突破
还是 有 笑点
不 能 说 电影 三 观 不 正
只能 说 不 符合 我 的 三 观",1,NULL,NULL
12372,NULL,NULL,NULL,"自己 太 傻 了 看 了 这部 片
也 是 傻 得 没 找到 猫眼 上面 写 评价 的 地方
一 句 话
烂片
把 出轨 说 得 跟 拯救 不 跳动 的 内心 似的
嗬 嗬
男主 出轨 未遂
就 回家 找 老婆 了 整个 电影 零零散散
宣传 的 是 什么 三观
兄弟 几 个 一起 团结 骗 老婆团
还 多 感动 多 搞笑 了
是 多 不 自信
全凭 都 在 展现 胸
给 五星 的 人 怎么 想 的",-1,NULL,NULL
12374,NULL,NULL,NULL,"怒 给 五 星
我 几乎 从头 笑 到 尾
而且 我 想 说 的 是
以后 豆瓣 的 评分 不 能 全 信 了
对于 我 来说
这么 搞笑 的 就值 五 星",1,NULL,NULL
12377,NULL,NULL,NULL,"我 不 晓得 跟 直男癌 什么 关系
笑笑 就 行 了
而且 电影 后面 不 是 也 否定 了 这种 大众 认为 的 错误 的 心态 吗",0,NULL,NULL
12379,NULL,NULL,NULL,"好 无聊 的 电影
先 不 说 三 观 正 不 正
港囧 也 是 类似 的 题材
但是 剧情 紧凑
人物 塑造 丰满
而 这个 看 完 都 不 想 说话 了
只是 周围 人 一直 在 笑
都 不 知道 笑点 是 什么",-1,NULL,NULL
12380,NULL,NULL,NULL,"肖央 真的 是 个 很 有 喜剧 天赋 的 演员
笑点 自然
没有 那种 用力 过 猛 的 尴尬感",0,NULL,NULL
12381,NULL,NULL,NULL,"搞笑",0,NULL,NULL
12384,NULL,NULL,NULL,"简直 看到 尴尬
全程 笑点 很多
但是 很 尴尬
不过
还是 挺 欣慰 他 还有 这样 一 群 哥们",-1,NULL,NULL
12387,NULL,NULL,NULL,"直男癌
不 推荐 观看",0,NULL,NULL
12389,NULL,NULL,NULL,"没法 打 7 分 啊",0,NULL,NULL
12390,NULL,NULL,NULL,"岁末 年初
看 这么 一 部 喜剧 倒 也 不错
国外 舶来品
总 有 种 脱离 生活 现实 的 感觉
相比 其他
买 票 还算值",1,NULL,NULL
12391,NULL,NULL,NULL,"还 好 还 好",-1,NULL,NULL
12393,NULL,NULL,NULL,"追求 心动 未尝 不可
男人 终归 是 要 回家 的",0,NULL,NULL
12394,NULL,NULL,NULL,"片名 叫 情圣
真是 侮辱 了 情
两 分
是 给 演员",-1,NULL,NULL
12395,NULL,NULL,NULL,"的确 还 算 搞笑
没有 特别 的 亮点
但 也 没 觉得 很 无聊
看看 也 无妨",1,NULL,NULL
12396,NULL,NULL,NULL,"蛮 有意思
有时候 就 是 要 放松 放松
但 不 可以 越界",1,NULL,NULL
12397,NULL,NULL,NULL,"本来 想 给 个 9 分 的
奈何 4 星 和 5 星 中间 没有 了
给 个 5 星
主要 是 感觉 主创 人员 很 有 诚意 的 讲 了 一个 很 有趣 的 故事
遗憾 的 是 结尾 收 的 不好
不 知道 是 审查 的 原因 还是 其他 什么
但 好 的 国产 片
一定 要 鼓励",1,NULL,NULL
12399,NULL,NULL,NULL,"玩归玩
最后 还 得 回家",1,NULL,NULL
12400,NULL,NULL,NULL,"虽然 是 搞笑 片
片尾 全场 一个 也 没有 提前 走 的
真是 棒棒 棒 的",1,NULL,NULL
12401,NULL,NULL,NULL,"作为 贺岁 档
确实 很 搞笑
蛮 好笑 的",1,NULL,NULL
12404,NULL,NULL,NULL,"太 帮 了",1,NULL,NULL
12405,NULL,NULL,NULL,"看到 有人 说 直男癌
那 必须 5 星 啊",1,NULL,NULL
12408,NULL,NULL,NULL,"很 好笑 的 喜剧
但 我 个人 觉得 三 观 是 有点 不 正 hh 之前 没 看 介绍
一 开始 以为 是 个 追 女孩 的 喜剧片 没 想到 是 个 已婚 老 男人 追 女孩 的 喜剧片",0,NULL,NULL
